date,site_code,line_code,product_code,units_ok,units_rework,scrap_units,takt_time_s,oee
2025-04-17,SC02,L3,WASH-A,320,2,5,25.13,0.813
2025-04-18,SC02,L3,WASH-A,252,2,3,33.52,0.78
2025-04-19,SC02,L3,WASH-A,188,0,4,35.17,0.653
2025-04-20,SC02,L3,WASH-A,203,2,9,51.3,0.728
2025-04-21,SC02,L3,WASH-A,300,2,5,41.92,0.822
2025-04-22,SC02,L3,WASH-A,293,2,5,36.67,0.855
2025-04-23,SC02,L3,WASH-A,283,2,8,53.8,0.691
2025-04-24,SC02,L3,WASH-A,303,0,4,33.19,0.804
2025-04-25,SC02,L3,WASH-A,279,1,4,52.28,0.881
2025-04-26,SC02,L3,WASH-A,185,1,5,35.9,0.811
2025-04-27,SC02,L3,WASH-A,235,2,6,38.13,0.678
2025-04-28,SC02,L3,WASH-A,329,0,4,54.95,0.771
2025-04-29,SC02,L3,WASH-A,262,0,5,52.54,0.814
2025-04-30,SC02,L3,WASH-A,311,1,4,55.88,0.79
2025-05-01,SC02,L3,WASH-A,256,1,11,42.08,0.828
2025-05-02,SC02,L3,WASH-A,284,0,4,24.94,0.687
2025-05-03,SC02,L3,WASH-A,148,0,4,43.24,0.649
2025-05-04,SC02,L3,WASH-A,207,2,6,35.8,0.765
2025-05-05,SC02,L3,WASH-A,263,1,4,50.6,0.832
2025-05-06,SC02,L3,WASH-A,342,0,8,53.34,0.735
2025-05-07,SC02,L3,WASH-A,276,3,5,36.36,0.85
2025-05-08,SC02,L3,WASH-A,302,1,6,45.13,0.718
2025-05-09,SC02,L3,WASH-A,343,1,5,31.71,0.755
2025-05-10,SC02,L3,WASH-A,216,1,6,45.71,0.725
2025-05-11,SC02,L3,WASH-A,182,1,12,47.24,0.764
2025-05-12,SC02,L3,WASH-A,257,1,5,23.06,0.735
2025-05-13,SC02,L3,WASH-A,324,0,9,22.89,0.705
2025-05-14,SC02,L3,WASH-A,344,0,5,56.63,0.849
2025-05-15,SC02,L3,WASH-A,322,1,7,30.42,0.803
2025-05-16,SC02,L3,WASH-A,328,2,6,33.97,0.726
2025-05-17,SC02,L3,WASH-A,278,1,2,54.74,0.824
2025-05-18,SC02,L3,WASH-A,303,1,11,55.6,0.756
2025-05-19,SC02,L3,WASH-A,272,5,5,49.24,0.844
2025-05-20,SC02,L3,WASH-A,260,2,7,24.15,0.814
2025-05-21,SC02,L3,WASH-A,358,2,5,26.63,0.833
2025-05-22,SC02,L3,WASH-A,280,0,8,29.55,0.792
2025-05-23,SC02,L3,WASH-A,256,1,5,59.96,0.787
2025-05-24,SC02,L3,WASH-A,191,2,4,29.67,0.673
2025-05-25,SC02,L3,WASH-A,214,0,3,22.15,0.755
2025-05-26,SC02,L3,WASH-A,254,1,6,23.6,0.848
2025-05-27,SC02,L3,WASH-A,278,1,9,41.75,0.809
2025-05-28,SC02,L3,WASH-A,361,3,6,32.58,0.865
2025-05-29,SC02,L3,WASH-A,269,0,8,48.04,0.738
2025-05-30,SC02,L3,WASH-A,245,3,4,52.07,0.95
2025-05-31,SC02,L3,WASH-A,194,1,7,22.13,0.725
2025-06-01,SC02,L3,WASH-A,267,2,3,37.41,0.686
2025-06-02,SC02,L3,WASH-A,322,1,3,33.44,0.927
2025-06-03,SC02,L3,WASH-A,306,1,9,53.68,0.832
2025-06-04,SC02,L3,WASH-A,303,2,8,30.48,0.805
2025-06-05,SC02,L3,WASH-A,324,2,8,36.84,0.793
2025-06-06,SC02,L3,WASH-A,303,0,2,25.99,0.899
2025-06-07,SC02,L3,WASH-A,234,1,4,52.5,0.77
2025-06-08,SC02,L3,WASH-A,214,1,4,46.35,0.789
2025-06-09,SC02,L3,WASH-A,270,3,6,56.04,0.744
2025-06-10,SC02,L3,WASH-A,269,0,3,59.72,0.78
2025-06-11,SC02,L3,WASH-A,306,0,12,43.54,0.745
2025-06-12,SC02,L3,WASH-A,295,2,3,54.32,0.932
2025-06-13,SC02,L3,WASH-A,330,4,5,43.82,0.838
2025-06-14,SC02,L3,WASH-A,188,0,6,24.24,0.72
2025-06-15,SC02,L3,WASH-A,238,0,3,42.63,0.774
2025-06-16,SC02,L3,WASH-A,347,3,10,38.42,0.762
2025-06-17,SC02,L3,WASH-A,296,2,5,24.24,0.702
2025-06-18,SC02,L3,WASH-A,296,2,11,54.62,0.796
2025-06-19,SC02,L3,WASH-A,253,1,6,37.18,0.777
2025-06-20,SC02,L3,WASH-A,296,3,5,47.66,0.838
2025-06-21,SC02,L3,WASH-A,214,1,6,47.65,0.664
2025-06-22,SC02,L3,WASH-A,162,0,8,39.55,0.885
2025-06-23,SC02,L3,WASH-A,303,1,5,38.19,0.921
2025-06-24,SC02,L3,WASH-A,344,2,4,57.96,0.798
2025-06-25,SC02,L3,WASH-A,279,3,4,56.76,0.806
2025-06-26,SC02,L3,WASH-A,295,1,6,55.17,0.857
2025-06-27,SC02,L3,WASH-A,323,0,7,42.19,0.796
2025-06-28,SC02,L3,WASH-A,257,0,6,36.25,0.764
2025-06-29,SC02,L3,WASH-A,201,2,8,25.13,0.839
2025-06-30,SC02,L3,WASH-A,303,1,7,27.09,0.782
2025-04-01,SC02,L3,WASH-B,194,0,8,49.22,0.762
2025-04-02,SC02,L3,WASH-B,182,0,4,43.59,0.87
2025-04-03,SC02,L3,WASH-B,202,3,5,52.89,0.818
2025-04-04,SC02,L3,WASH-B,204,1,5,38.83,0.753
2025-04-05,SC02,L3,WASH-B,181,0,1,27.73,0.627
2025-04-06,SC02,L3,WASH-B,180,1,4,55.0,0.745
2025-04-07,SC02,L3,WASH-B,159,0,1,51.85,0.817
2025-04-08,SC02,L3,WASH-B,234,1,3,45.09,0.786
2025-04-09,SC02,L3,WASH-B,200,1,2,32.23,0.892
2025-04-10,SC02,L3,WASH-B,221,2,4,29.81,0.856
2025-04-11,SC02,L3,WASH-B,198,1,6,43.49,0.787
2025-04-12,SC02,L3,WASH-B,131,2,3,57.03,0.736
2025-04-13,SC02,L3,WASH-B,163,1,7,55.29,0.69
2025-04-14,SC02,L3,WASH-B,202,1,5,47.3,0.795
2025-04-15,SC02,L3,WASH-B,235,1,3,45.84,0.724
2025-04-16,SC02,L3,WASH-B,213,1,1,31.53,0.747
2025-04-17,SC02,L3,WASH-B,228,0,5,56.6,0.724
2025-04-18,SC02,L3,WASH-B,213,1,6,57.35,0.874
2025-04-19,SC02,L3,WASH-B,143,0,3,54.7,0.724
2025-04-20,SC02,L3,WASH-B,175,0,5,53.73,0.682
2025-04-21,SC02,L3,WASH-B,201,1,3,34.08,0.839
2025-04-22,SC02,L3,WASH-B,220,0,5,45.69,0.777
2025-04-23,SC02,L3,WASH-B,225,2,3,34.84,0.912
2025-04-24,SC02,L3,WASH-B,220,3,6,49.3,0.883
2025-04-25,SC02,L3,WASH-B,206,0,5,58.83,0.875
2025-04-26,SC02,L3,WASH-B,120,1,7,31.1,0.696
2025-04-27,SC02,L3,WASH-B,129,0,4,53.41,0.76
2025-04-28,SC02,L3,WASH-B,208,0,3,44.75,0.773
2025-04-29,SC02,L3,WASH-B,232,1,5,34.09,0.834
2025-04-30,SC02,L3,WASH-B,244,1,2,42.9,0.776
2025-05-01,SC02,L3,WASH-B,270,1,4,31.08,0.96
2025-05-02,SC02,L3,WASH-B,226,1,6,35.41,0.803
2025-05-03,SC02,L3,WASH-B,174,1,6,51.89,0.768
2025-05-04,SC02,L3,WASH-B,134,1,7,27.58,0.775
2025-05-05,SC02,L3,WASH-B,215,0,4,29.0,0.712
2025-05-06,SC02,L3,WASH-B,237,0,4,21.51,0.988
2025-05-07,SC02,L3,WASH-B,267,2,0,22.3,0.868
2025-05-08,SC02,L3,WASH-B,251,2,7,30.04,0.759
2025-05-09,SC02,L3,WASH-B,236,1,4,33.25,0.894
2025-05-10,SC02,L3,WASH-B,150,0,3,52.4,0.788
2025-05-11,SC02,L3,WASH-B,140,1,8,56.57,0.68
2025-05-12,SC02,L3,WASH-B,204,2,4,21.08,0.806
2025-05-13,SC02,L3,WASH-B,204,0,1,25.92,0.739
2025-05-14,SC02,L3,WASH-B,212,1,3,32.41,0.955
2025-05-15,SC02,L3,WASH-B,201,0,5,39.37,0.804
2025-05-16,SC02,L3,WASH-B,225,1,3,55.32,0.814
2025-05-17,SC02,L3,WASH-B,210,0,1,44.67,0.737
2025-05-18,SC02,L3,WASH-B,159,0,3,50.74,0.724
2025-05-19,SC02,L3,WASH-B,189,0,4,43.95,0.642
2025-05-20,SC02,L3,WASH-B,232,3,5,40.85,0.74
2025-05-21,SC02,L3,WASH-B,227,1,2,43.03,0.931
2025-05-22,SC02,L3,WASH-B,243,1,3,23.07,0.796
2025-05-23,SC02,L3,WASH-B,217,0,5,42.97,0.707
2025-05-24,SC02,L3,WASH-B,133,1,3,58.84,0.741
2025-05-25,SC02,L3,WASH-B,183,2,8,24.91,0.602
2025-05-26,SC02,L3,WASH-B,222,0,1,35.92,0.779
2025-05-27,SC02,L3,WASH-B,201,0,4,20.78,0.994
2025-05-28,SC02,L3,WASH-B,263,0,2,35.85,0.925
2025-05-29,SC02,L3,WASH-B,205,1,7,25.19,0.776
2025-05-30,SC02,L3,WASH-B,238,1,3,54.6,0.911
2025-05-31,SC02,L3,WASH-B,157,0,3,51.45,0.696
2025-06-01,SC02,L3,WASH-B,136,2,6,46.35,0.636
2025-06-02,SC02,L3,WASH-B,216,2,7,40.12,0.798
2025-06-03,SC02,L3,WASH-B,211,3,8,57.15,0.676
2025-06-04,SC02,L3,WASH-B,214,1,1,44.97,0.656
2025-06-05,SC02,L3,WASH-B,236,0,4,36.99,0.842
2025-06-06,SC02,L3,WASH-B,233,1,8,57.46,0.77
2025-06-07,SC02,L3,WASH-B,159,1,4,41.93,0.615
2025-06-08,SC02,L3,WASH-B,152,1,3,32.38,0.766
2025-06-09,SC02,L3,WASH-B,221,1,8,32.81,0.753
2025-06-10,SC02,L3,WASH-B,232,2,4,25.17,0.956
2025-06-11,SC02,L3,WASH-B,237,0,5,44.84,0.894
2025-06-12,SC02,L3,WASH-B,267,1,6,55.5,0.753
2025-06-13,SC02,L3,WASH-B,200,1,4,21.7,0.833
2025-06-14,SC02,L3,WASH-B,141,2,4,44.82,0.698
2025-06-15,SC02,L3,WASH-B,148,1,7,30.56,0.828
2025-06-16,SC02,L3,WASH-B,248,1,3,31.01,0.821
2025-06-17,SC02,L3,WASH-B,228,0,2,31.95,0.969
2025-06-18,SC02,L3,WASH-B,211,2,7,29.04,0.903
2025-06-19,SC02,L3,WASH-B,225,1,3,55.72,0.794
2025-06-20,SC02,L3,WASH-B,193,0,4,42.18,0.77
2025-06-21,SC02,L3,WASH-B,176,0,6,51.92,0.673
2025-06-22,SC02,L3,WASH-B,167,1,4,22.52,0.682
2025-06-23,SC02,L3,WASH-B,216,1,6,31.24,0.82
2025-06-24,SC02,L3,WASH-B,251,1,4,24.33,0.858
2025-06-25,SC02,L3,WASH-B,236,3,3,56.0,0.884
2025-06-26,SC02,L3,WASH-B,233,2,1,46.39,0.767
2025-06-27,SC02,L3,WASH-B,292,0,4,20.18,0.96
2025-06-28,SC02,L3,WASH-B,140,0,1,42.89,0.666
2025-06-29,SC02,L3,WASH-B,106,0,6,21.1,0.643
2025-06-30,SC02,L3,WASH-B,233,3,6,55.7,0.888
2025-04-01,SC03,L1,FRDG-A,207,0,1,35.81,0.832
2025-04-02,SC03,L1,FRDG-A,169,0,2,53.13,0.701
2025-04-03,SC03,L1,FRDG-A,166,2,4,44.97,0.805
2025-04-04,SC03,L1,FRDG-A,199,1,2,30.21,0.764
2025-04-05,SC03,L1,FRDG-A,114,0,7,47.88,0.756
2025-04-06,SC03,L1,FRDG-A,111,1,2,22.1,0.788
2025-04-07,SC03,L1,FRDG-A,180,2,2,36.54,0.733
2025-04-08,SC03,L1,FRDG-A,163,0,5,21.74,0.945
2025-04-09,SC03,L1,FRDG-A,193,0,2,35.16,0.801
2025-04-10,SC03,L1,FRDG-A,153,0,2,25.61,0.786
2025-04-11,SC03,L1,FRDG-A,176,2,6,28.37,0.688
2025-04-12,SC03,L1,FRDG-A,130,0,7,55.4,0.767
2025-04-13,SC03,L1,FRDG-A,140,0,2,56.83,0.779
2025-04-14,SC03,L1,FRDG-A,182,0,2,38.46,0.912
2025-04-15,SC03,L1,FRDG-A,211,2,0,56.41,0.848
2025-04-16,SC03,L1,FRDG-A,164,0,2,49.77,0.785
2025-04-17,SC03,L1,FRDG-A,138,0,5,22.82,0.927
2025-04-18,SC03,L1,FRDG-A,162,0,6,40.13,0.731
2025-04-19,SC03,L1,FRDG-A,119,0,2,44.77,0.72
2025-04-20,SC03,L1,FRDG-A,126,1,4,42.38,0.672
2025-04-21,SC03,L1,FRDG-A,175,2,7,46.79,0.65
2025-04-22,SC03,L1,FRDG-A,171,0,1,53.92,0.683
2025-04-23,SC03,L1,FRDG-A,197,2,3,56.58,0.896
2025-04-24,SC03,L1,FRDG-A,175,0,5,41.05,0.91
2025-04-25,SC03,L1,FRDG-A,199,0,4,41.25,0.79
2025-04-26,SC03,L1,FRDG-A,158,4,5,42.34,0.761
2025-04-27,SC03,L1,FRDG-A,138,0,5,21.26,0.758
2025-04-28,SC03,L1,FRDG-A,164,2,4,40.06,0.81
2025-04-29,SC03,L1,FRDG-A,176,1,4,23.25,0.811
2025-04-30,SC03,L1,FRDG-A,206,2,7,31.99,0.789
2025-05-01,SC03,L1,FRDG-A,175,0,7,42.77,0.657
2025-05-02,SC03,L1,FRDG-A,175,1,5,30.18,0.748
2025-05-03,SC03,L1,FRDG-A,124,2,1,54.97,0.703
2025-05-04,SC03,L1,FRDG-A,83,2,3,41.01,0.694
2025-05-05,SC03,L1,FRDG-A,193,1,3,58.23,0.871
2025-05-06,SC03,L1,FRDG-A,211,0,5,42.32,0.887
2025-05-07,SC03,L1,FRDG-A,167,2,2,52.4,0.828
2025-05-08,SC03,L1,FRDG-A,183,1,1,39.45,0.794
2025-05-09,SC03,L1,FRDG-A,180,1,1,24.42,0.782
2025-05-10,SC03,L1,FRDG-A,145,1,2,35.01,0.745
2025-05-11,SC03,L1,FRDG-A,124,0,4,53.7,0.771
2025-05-12,SC03,L1,FRDG-A,168,0,7,37.72,0.906
2025-05-13,SC03,L1,FRDG-A,181,0,3,43.08,0.833
2025-05-14,SC03,L1,FRDG-A,184,0,4,51.46,0.881
2025-05-15,SC03,L1,FRDG-A,193,0,3,42.97,0.791
2025-05-16,SC03,L1,FRDG-A,168,0,4,26.0,0.839
2025-05-17,SC03,L1,FRDG-A,117,1,7,26.08,0.662
2025-05-18,SC03,L1,FRDG-A,126,1,3,28.51,0.717
2025-05-19,SC03,L1,FRDG-A,168,1,2,23.71,0.738
2025-05-20,SC03,L1,FRDG-A,209,2,5,36.83,0.7
2025-05-21,SC03,L1,FRDG-A,151,0,4,35.16,0.872
2025-05-22,SC03,L1,FRDG-A,170,0,3,35.5,0.861
2025-05-23,SC03,L1,FRDG-A,175,0,2,55.53,0.848
2025-05-24,SC03,L1,FRDG-A,95,0,1,30.65,0.717
2025-05-25,SC03,L1,FRDG-A,134,0,2,50.51,0.837
2025-05-26,SC03,L1,FRDG-A,162,0,2,44.52,0.808
2025-05-27,SC03,L1,FRDG-A,207,1,4,27.37,0.81
2025-05-28,SC03,L1,FRDG-A,201,2,4,39.27,0.849
2025-05-29,SC03,L1,FRDG-A,163,1,2,55.01,0.785
2025-05-30,SC03,L1,FRDG-A,191,0,3,45.99,0.728
2025-05-31,SC03,L1,FRDG-A,131,1,4,41.82,0.755
2025-06-01,SC03,L1,FRDG-A,142,0,6,22.23,0.718
2025-06-02,SC03,L1,FRDG-A,147,1,2,39.41,0.787
2025-06-03,SC03,L1,FRDG-A,162,0,3,21.51,0.791
2025-06-04,SC03,L1,FRDG-A,185,0,8,20.06,0.758
2025-06-05,SC03,L1,FRDG-A,144,0,3,28.77,0.768
2025-06-06,SC03,L1,FRDG-A,170,0,2,55.79,0.888
2025-06-07,SC03,L1,FRDG-A,132,1,4,21.03,0.665
2025-06-08,SC03,L1,FRDG-A,113,1,3,22.53,0.693
2025-06-09,SC03,L1,FRDG-A,138,0,0,32.72,0.729
2025-06-10,SC03,L1,FRDG-A,195,0,3,21.02,0.867
2025-06-11,SC03,L1,FRDG-A,186,2,6,57.01,0.868
2025-06-12,SC03,L1,FRDG-A,135,0,3,56.0,0.816
2025-06-13,SC03,L1,FRDG-A,180,0,6,22.62,0.789
2025-06-14,SC03,L1,FRDG-A,148,0,5,26.01,0.644
2025-06-15,SC03,L1,FRDG-A,114,1,2,45.1,0.734
2025-06-16,SC03,L1,FRDG-A,208,2,1,54.18,0.809
2025-06-17,SC03,L1,FRDG-A,163,1,5,32.81,0.786
2025-06-18,SC03,L1,FRDG-A,192,1,1,48.72,0.827
2025-06-19,SC03,L1,FRDG-A,172,0,3,57.65,0.827
2025-06-20,SC03,L1,FRDG-A,195,0,4,30.49,0.908
2025-06-21,SC03,L1,FRDG-A,126,0,4,50.25,0.772
2025-06-22,SC03,L1,FRDG-A,124,1,3,46.89,0.788
2025-06-23,SC03,L1,FRDG-A,197,1,2,47.18,0.831
2025-06-24,SC03,L1,FRDG-A,187,2,3,43.13,0.747
2025-06-25,SC03,L1,FRDG-A,174,0,5,28.6,0.891
2025-06-26,SC03,L1,FRDG-A,181,1,1,54.45,0.929
2025-06-27,SC03,L1,FRDG-A,158,0,1,30.64,0.809
2025-06-28,SC03,L1,FRDG-A,135,2,3,53.45,0.698
2025-06-29,SC03,L1,FRDG-A,144,2,6,38.38,0.811
2025-06-30,SC03,L1,FRDG-A,144,0,3,42.97,0.744
2025-04-01,SC03,L1,FRDG-B,190,0,5,24.8,0.82
2025-04-02,SC03,L1,FRDG-B,219,1,2,24.88,0.857
2025-04-03,SC03,L1,FRDG-B,229,0,2,29.13,0.809
2025-04-04,SC03,L1,FRDG-B,213,1,4,27.24,0.834
2025-04-05,SC03,L1,FRDG-B,89,0,3,40.08,0.578
2025-04-06,SC03,L1,FRDG-B,146,2,7,20.59,0.676
2025-04-07,SC03,L1,FRDG-B,189,0,8,24.44,0.849
2025-04-08,SC03,L1,FRDG-B,207,1,7,50.44,0.812
2025-04-09,SC03,L1,FRDG-B,162,0,5,40.43,0.727
2025-04-10,SC03,L1,FRDG-B,153,0,6,31.87,0.769
2025-04-11,SC03,L1,FRDG-B,196,0,3,20.02,0.722
2025-04-12,SC03,L1,FRDG-B,147,0,2,56.82,0.668
2025-04-13,SC03,L1,FRDG-B,123,0,4,43.92,0.567
2025-04-14,SC03,L1,FRDG-B,223,1,7,34.15,0.867
2025-04-15,SC03,L1,FRDG-B,209,2,6,37.18,0.733
2025-04-16,SC03,L1,FRDG-B,176,0,6,24.8,0.974
2025-04-17,SC03,L1,FRDG-B,225,0,5,59.51,0.835
2025-04-18,SC03,L1,FRDG-B,239,0,5,51.1,0.757
2025-04-19,SC03,L1,FRDG-B,134,1,1,29.42,0.806
2025-04-20,SC03,L1,FRDG-B,111,1,6,22.2,0.827
2025-04-21,SC03,L1,FRDG-B,211,1,3,38.57,0.794
2025-04-22,SC03,L1,FRDG-B,189,2,6,43.13,0.811
2025-04-23,SC03,L1,FRDG-B,201,0,6,21.7,0.758
2025-04-24,SC03,L1,FRDG-B,186,2,5,31.24,0.806
2025-04-25,SC03,L1,FRDG-B,187,2,3,42.3,0.828
2025-04-26,SC03,L1,FRDG-B,131,0,3,41.62,0.66
2025-04-27,SC03,L1,FRDG-B,145,1,3,32.27,0.709
2025-04-28,SC03,L1,FRDG-B,214,3,3,21.79,0.872
2025-04-29,SC03,L1,FRDG-B,172,1,3,40.76,0.87
2025-04-30,SC03,L1,FRDG-B,220,1,3,48.08,0.874
2025-05-01,SC03,L1,FRDG-B,195,1,4,22.7,0.731
2025-05-02,SC03,L1,FRDG-B,210,1,8,56.77,0.695
2025-05-03,SC03,L1,FRDG-B,161,2,2,47.97,0.75
2025-05-04,SC03,L1,FRDG-B,159,0,6,46.31,0.655
2025-05-05,SC03,L1,FRDG-B,161,0,7,39.88,0.781
2025-05-06,SC03,L1,FRDG-B,229,1,3,25.79,0.714
2025-05-07,SC03,L1,FRDG-B,231,4,2,43.86,0.84
2025-05-08,SC03,L1,FRDG-B,234,4,4,55.5,0.929
2025-05-09,SC03,L1,FRDG-B,233,1,7,43.03,0.791
2025-05-10,SC03,L1,FRDG-B,129,2,4,29.81,0.631
2025-05-11,SC03,L1,FRDG-B,157,2,2,40.49,0.656
2025-05-12,SC03,L1,FRDG-B,239,0,2,28.51,0.886
2025-05-13,SC03,L1,FRDG-B,187,1,2,41.0,0.897
2025-05-14,SC03,L1,FRDG-B,174,1,4,38.57,0.76
2025-05-15,SC03,L1,FRDG-B,206,0,2,51.66,0.838
2025-05-16,SC03,L1,FRDG-B,180,0,4,29.11,0.919
2025-05-17,SC03,L1,FRDG-B,139,1,8,49.19,0.636
2025-05-18,SC03,L1,FRDG-B,106,0,4,34.32,0.664
2025-05-19,SC03,L1,FRDG-B,220,2,6,43.76,0.796
2025-05-20,SC03,L1,FRDG-B,188,1,5,54.45,0.688
2025-05-21,SC03,L1,FRDG-B,194,2,4,42.38,0.823
2025-05-22,SC03,L1,FRDG-B,205,1,6,30.14,0.78
2025-05-23,SC03,L1,FRDG-B,217,1,4,21.51,0.742
2025-05-24,SC03,L1,FRDG-B,138,2,5,58.54,0.777
2025-05-25,SC03,L1,FRDG-B,123,1,2,54.28,0.744
2025-05-26,SC03,L1,FRDG-B,147,2,5,39.11,0.849
2025-05-27,SC03,L1,FRDG-B,205,2,3,38.55,0.793
2025-05-28,SC03,L1,FRDG-B,220,2,2,39.11,0.785
2025-05-29,SC03,L1,FRDG-B,174,0,4,37.27,0.882
2025-05-30,SC03,L1,FRDG-B,204,1,1,26.27,0.731
2025-05-31,SC03,L1,FRDG-B,157,1,5,37.64,0.794
2025-06-01,SC03,L1,FRDG-B,155,1,7,55.69,0.615
2025-06-02,SC03,L1,FRDG-B,180,0,2,43.32,0.8
2025-06-03,SC03,L1,FRDG-B,206,2,4,46.27,0.809
2025-06-04,SC03,L1,FRDG-B,171,2,4,40.39,0.854
2025-06-05,SC03,L1,FRDG-B,210,1,2,24.15,0.846
2025-06-06,SC03,L1,FRDG-B,224,0,5,43.7,0.698
2025-06-07,SC03,L1,FRDG-B,167,0,5,57.06,0.78
2025-06-08,SC03,L1,FRDG-B,121,0,2,46.03,0.663
2025-06-09,SC03,L1,FRDG-B,180,1,7,39.2,0.751
2025-06-10,SC03,L1,FRDG-B,212,1,5,40.4,0.808
2025-06-11,SC03,L1,FRDG-B,171,0,7,52.36,0.714
2025-06-12,SC03,L1,FRDG-B,169,1,2,58.55,0.744
2025-06-13,SC03,L1,FRDG-B,219,1,3,55.82,0.823
2025-06-14,SC03,L1,FRDG-B,113,0,7,47.81,0.789
2025-06-15,SC03,L1,FRDG-B,157,1,4,46.13,0.714
2025-06-16,SC03,L1,FRDG-B,171,1,8,29.22,0.706
2025-06-17,SC03,L1,FRDG-B,196,0,4,28.39,0.736
2025-06-18,SC03,L1,FRDG-B,205,3,5,42.2,0.881
2025-06-19,SC03,L1,FRDG-B,190,0,2,55.39,0.948
2025-06-20,SC03,L1,FRDG-B,230,0,7,33.02,0.749
2025-06-21,SC03,L1,FRDG-B,117,0,4,55.53,0.654
2025-06-22,SC03,L1,FRDG-B,175,1,5,28.16,0.702
2025-06-23,SC03,L1,FRDG-B,188,0,4,56.91,0.856
2025-06-24,SC03,L1,FRDG-B,198,3,2,36.9,0.748
2025-06-25,SC03,L1,FRDG-B,208,2,5,48.03,0.904
2025-06-26,SC03,L1,FRDG-B,184,1,6,41.93,0.849
2025-06-27,SC03,L1,FRDG-B,229,1,2,57.0,0.826
2025-06-28,SC03,L1,FRDG-B,102,1,6,56.66,0.694
2025-06-29,SC03,L1,FRDG-B,180,0,6,32.7,0.826
2025-06-30,SC03,L1,FRDG-B,209,1,7,46.36,0.804
2025-04-01,SC03,L1,WASH-A,209,1,2,38.01,0.824
2025-04-02,SC03,L1,WASH-A,258,0,2,34.97,0.902
2025-04-03,SC03,L1,WASH-A,234,0,6,56.41,0.904
2025-04-04,SC03,L1,WASH-A,243,1,6,48.69,0.821
2025-04-05,SC03,L1,WASH-A,141,2,8,55.74,0.647
2025-04-06,SC03,L1,WASH-A,130,1,1,34.05,0.707
2025-04-07,SC03,L1,WASH-A,226,1,3,38.32,0.939
2025-04-08,SC03,L1,WASH-A,199,3,1,41.64,0.68
2025-04-09,SC03,L1,WASH-A,199,0,2,51.7,0.78
2025-04-10,SC03,L1,WASH-A,187,1,5,48.0,0.878
2025-04-11,SC03,L1,WASH-A,251,0,6,27.56,1.0
2025-04-12,SC03,L1,WASH-A,126,0,5,45.62,0.667
2025-04-13,SC03,L1,WASH-A,201,2,5,32.56,0.765
2025-04-14,SC03,L1,WASH-A,204,0,5,45.5,0.901
2025-04-15,SC03,L1,WASH-A,193,1,2,41.5,0.864
2025-04-16,SC03,L1,WASH-A,234,2,3,33.76,0.799
2025-04-17,SC03,L1,WASH-A,208,0,4,52.86,0.747
2025-04-18,SC03,L1,WASH-A,222,0,6,38.57,0.82
2025-04-19,SC03,L1,WASH-A,169,2,4,42.76,0.68
2025-04-20,SC03,L1,WASH-A,191,0,4,31.0,0.618
2025-04-21,SC03,L1,WASH-A,232,0,9,34.18,0.578
2025-04-22,SC03,L1,WASH-A,208,1,1,45.78,0.81
2025-04-23,SC03,L1,WASH-A,241,2,6,57.4,0.832
2025-04-24,SC03,L1,WASH-A,257,1,3,57.24,0.757
2025-04-25,SC03,L1,WASH-A,237,2,4,30.06,0.952
2025-04-26,SC03,L1,WASH-A,127,1,3,21.88,0.808
2025-04-27,SC03,L1,WASH-A,171,2,8,52.75,0.58
2025-04-28,SC03,L1,WASH-A,222,0,6,26.58,0.819
2025-04-29,SC03,L1,WASH-A,249,1,3,40.23,0.901
2025-04-30,SC03,L1,WASH-A,237,0,6,49.86,0.83
2025-05-01,SC03,L1,WASH-A,275,2,5,45.33,0.749
2025-05-02,SC03,L1,WASH-A,183,0,8,56.91,0.876
2025-05-03,SC03,L1,WASH-A,129,2,3,27.86,0.703
2025-05-04,SC03,L1,WASH-A,178,2,4,39.17,0.695
2025-05-05,SC03,L1,WASH-A,248,0,6,38.35,0.773
2025-05-06,SC03,L1,WASH-A,249,1,3,27.08,0.837
2025-05-07,SC03,L1,WASH-A,214,0,3,26.2,0.835
2025-05-08,SC03,L1,WASH-A,256,3,5,42.32,0.68
2025-05-09,SC03,L1,WASH-A,233,1,4,24.89,0.871
2025-05-10,SC03,L1,WASH-A,138,1,5,30.57,0.69
2025-05-11,SC03,L1,WASH-A,139,0,2,32.7,0.671
2025-05-12,SC03,L1,WASH-A,232,1,4,29.81,0.772
2025-05-13,SC03,L1,WASH-A,206,2,7,28.33,0.665
2025-05-14,SC03,L1,WASH-A,245,1,3,41.83,0.772
2025-05-15,SC03,L1,WASH-A,195,0,4,45.43,0.815
2025-05-16,SC03,L1,WASH-A,241,0,2,28.53,0.881
2025-05-17,SC03,L1,WASH-A,197,1,7,37.91,0.652
2025-05-18,SC03,L1,WASH-A,190,0,1,56.69,0.692
2025-05-19,SC03,L1,WASH-A,211,0,5,42.92,0.78
2025-05-20,SC03,L1,WASH-A,239,0,7,27.75,0.871
2025-05-21,SC03,L1,WASH-A,198,0,6,44.14,0.806
2025-05-22,SC03,L1,WASH-A,252,1,6,50.86,0.783
2025-05-23,SC03,L1,WASH-A,183,0,4,42.69,0.808
2025-05-24,SC03,L1,WASH-A,151,1,9,31.2,0.692
2025-05-25,SC03,L1,WASH-A,156,1,3,22.88,0.808
2025-05-26,SC03,L1,WASH-A,216,1,4,37.63,0.872
2025-05-27,SC03,L1,WASH-A,247,2,2,23.46,0.801
